Product Type,Date of scrap,Product ID,Discount Type,Product Price before discount,Product Price,Product Size,Product Link
Other,2024-01-14,24709,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24709-2-pack-gladkich-skarpet.html
Koszula,2024-01-14,24674,Rabat -30%. Kod: EXTRA30.,99.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24674-Koszula-ze-zwierzecym-wzorem.html
Jeansy,2024-01-14,24673,Rabat -30%. Kod: EXTRA30.,149.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24673-Jeansy-rurki-ze-srednim-stanem-czarne.html
Other,2024-01-14,25067,Rabat -30%. Kod: EXTRA30.,199.99,129.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25067-Dluga-pikowana-kamizelka-z-kapturem-czarna.html
Spodnie,2024-01-14,25041,Rabat -30%. Kod: EXTRA30,,159.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25041-Spodnie-z-prostymi-nogawkami-i-wiazaniem-w-pasie-czarne.html
Other,2024-01-14,25042,Rabat -30%. Kod: EXTRA30.,159.99,119.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25042-Gladkie-spodnie-z-wiazaniem-kasztanowe.html
Jeansy,2024-01-14,24672,Rabat -30%. Kod: EXTRA30.,159.99,99.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24672-Jeansy-rurki-z-efektem-push-up-czarne.html
Other,2024-01-14,26083,Rabat -30%. Kod: EXTRA30,359.98,139.98,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-26083-Jeansowy-garnitur.html
Other,2024-01-14,26082,Rabat -30%. Kod: EXTRA30,239.98,149.98,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-26082-Melanzowy-komplet.html
Other,2024-01-14,25141,Rabat -30%. Kod: EXTRA30.,149.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25141-Koszulowa-sukienka-z-rozkloszowanym-dolem-czarna.html
Spodnie,2024-01-14,25134,Rabat -30%. Kod: EXTRA30.,119.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25134-Spodnie-z-szerokimi-nogawkami-kasztanowe.html
Marynarka,2024-01-14,25109,Rabat -30%. Kod: EXTRA30.,159.99,99.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25109-Marynarka-z-podwijanymi-rekawami.html
Other,2024-01-14,25079,Rabat -30%. Kod: EXTRA30.,119.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25079-Gladka-koszula-biala.html
Other,2024-01-14,25078,Rabat -30%. Kod: EXTRA30.,119.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25078-Dopasowana-koszula-z-dlugimi-rekawami-granatowa.html
Other,2024-01-14,25071,Rabat -30%. Kod: EXTRA30.,109.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25071-Gladka-koszula-z-ozdobnymi-guzikami-czarna.html
Other,2024-01-14,25072,Rabat -30%. Kod: EXTRA30.,109.99,59.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25072-Gladka-koszula-z-ozdobnymi-guzikami-biala.html
Jeansy,2024-01-14,25065,Rabat -30%. Kod: EXTRA30,,149.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25065-Jeansy-z-ozdobnymi-guzikami.html
Bluzka,2024-01-14,25060,Rabat -30%. Kod: EXTRA30.,99.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25060-Bluzka-z-geometrycznym-wzorem-bialo-granatowa.html
Spodnie,2024-01-14,24978,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24978-Spodnie-w-krate-z-szerokimi-nogawkami.html
Other,2024-01-14,24962,Rabat -30%. Kod: EXTRA30.,79.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24962-Dopasowana-spodniczka-czarna.html
Other,2024-01-14,24952,Rabat -30%. Kod: EXTRA30.,199.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24952-Jednorzedowa-marynarka-granatowa.html
Other,2024-01-14,24919,Rabat -30%. Kod: EXTRA30.,159.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24919-Bawelniane-jeansy-wide-leg-granatowe.html
Jeansy,2024-01-14,24920,Rabat -30%. Kod: EXTRA30,,159.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24920-Jeansy-wide-leg-z-ozdobnymi-guzikami-czarne.html
Jeansy,2024-01-14,24921,Rabat -30%. Kod: EXTRA30,,159.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24921-Jeansy-wide-leg-z-ozdobnymi-guzikami-granatowe.html
Spodnie,2024-01-14,24889,Rabat -30%. Kod: EXTRA30.,149.99,119.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24889-Spodnie-z-prosta-nogawka-czarne.html
Spodnie,2024-01-14,24890,Rabat -30%. Kod: EXTRA30.,,149.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24890-Spodnie-z-prosta-nogawka-ciemnobezowe.html
Other,2024-01-14,24853,Rabat -30%. Kod: EXTRA30.,139.99,79.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24853-Dlugi-kardigan-kasztanowy.html
Other,2024-01-14,24838,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24838-Cienki-pasek-z-ozdobna-klamra.html
Pasek,2024-01-14,24834,Rabat -30%. Kod: EXTRA30.,49.99,39.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24834-Pasek-z-ozdobna-klamra-w-ksztalcie-wezy-czarny.html
Pasek,2024-01-14,24835,Rabat -30%. Kod: EXTRA30,,39.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24835-Pasek-z-ozdobna-okragla-klamra-i-wezowym-wzorem-czarny.html
Other,2024-01-14,24836,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24836-Gladki-pasek.html
Pasek,2024-01-14,24837,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24837-Pasek-z-ozdobna-klamra-w-kolorze-srebrnym-czarny.html
Other,2024-01-14,24831,Rabat -30%. Kod: EXTRA30,,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24831-Szeroki-pasek-czarny.html
Other,2024-01-14,24832,Rabat -30%. Kod: EXTRA30.,49.99,34.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24832-Szeroki-pasek-ciemnobezowy.html
Pasek,2024-01-14,24833,Rabat -30%. Kod: EXTRA30.,39.99,24.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24833-Pasek-z-ozdobna-klamra-i-wezowym-wzorem-brazowy.html
Koszula,2024-01-14,24676,Rabat -30%. Kod: EXTRA30.,119.99,69.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-24676-Koszula-w-groszki.html
Spodnie,2024-01-14,20880,Rabat -30%. Kod: EXTRA30.,159.99,89.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20880-Spodnie-z-kantem-bezowe.html
Other,2024-01-14,20879,Rabat -30%. Kod: EXTRA30.,159.99,49.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20879-Eleganckie-spodnie-bezowe.html
Spodnie,2024-01-14,20877,Rabat -30%. Kod: EXTRA30.,159.99,109.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-20877-Spodnie-z-kantem-czarne.html
Other,2024-01-14,25191,Rabat -30%. Kod: EXTRA30,,44.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25191-Dopasowana-bluzka-z-dlugimi-rekawami-czarna.html
Other,2024-01-14,25192,Rabat -30%. Kod: EXTRA30.,44.99,29.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25192-Dopasowana-bluzka-z-dlugimi-rekawami.html
Other,2024-01-14,25193,Rabat -30%. Kod: EXTRA30.,44.99,29.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25193-Dopasowana-bluzka-z-dlugimi-rekawami-fuksjowa.html
Other,2024-01-14,25194,Rabat -30%. Kod: EXTRA30,,44.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25194-Dopasowana-bluzka-z-dlugimi-rekawami-biala.html
Bluzka,2024-01-14,25190,Rabat -30%. Kod: EXTRA30.,49.99,39.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25190-Bluzka-w-paski-z-dekoltem-w-serek.html
Other,2024-01-14,25182,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25182-Bawelniany-t-shirt-limonkowy.html
Other,2024-01-14,25183,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25183-Bawelniany-t-shirt-oliwkowy.html
Other,2024-01-14,25178,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25178-Bawelniany-t-shirt-z-dekoltem-w-serek-ciemnobezowy.html
Other,2024-01-14,25179,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25179-Bawelniany-t-shirt-z-dekoltem-w-serek-bordowy.html
Other,2024-01-14,25180,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'S', 'M', 'L', 'XL']",https://moodo.pl/product-pol-25180-Bawelniany-t-shirt-z-dekoltem-w-serek-fioletowy.html
Other,2024-01-14,25181,Rabat -30%. Kod: EXTRA30.,34.99,25.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25181-Bawelniany-t-shirt-brazowy.html
Other,2024-01-14,25177,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25177-Bawelniany-t-shirt-z-dekoltem-w-serek-czarny.html
Other,2024-01-14,25146,Rabat -30%. Kod: EXTRA30.,149.99,119.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25146-Wzorzysta-sukienka-midi.html
Other,2024-01-14,25140,Rabat -30%. Kod: EXTRA30.,129.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25140-Wzorzysta-sukienka-z-falbana-o-dlugosci-przed-kolano-ciemnobezowa.html
Other,2024-01-14,25138,Rabat -30%. Kod: EXTRA30.,139.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25138-Prosta-sukienka-z-rekawami-3-4.html
Sukienka,2024-01-14,25139,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25139-Sukienka-z-bufiastymi-rekawami-i-rozkloszowanym-dolem-czarna.html
Other,2024-01-14,25116,Rabat -30%. Kod: EXTRA30.,119.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25116-Olowkowa-spodnica-z-ozdobnymi-guzikami.html
Bluza,2024-01-14,25058,Rabat -30%. Kod: EXTRA30.,99.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25058-Bluza-z-wiazaniem-w-pasie-i-nadrukiem.html
Bluza,2024-01-14,25059,Rabat -30%. Kod: EXTRA30.,139.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25059-Bluza-z-kapturem-i-nadrukiem-lisci-czarna.html
Other,2024-01-14,25022,Rabat -30%. Kod: EXTRA30.,69.99,49.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25022-Wzorzysta-bluzka-z-polgolfem-perlowa.html
Other,2024-01-14,25023,Rabat -30%. Kod: EXTRA30.,69.99,59.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25023-Wzorzysta-bluzka-z-polgolfem-ciemnobezowa.html
Sukienka,2024-01-14,24983,Rabat -30%. Kod: EXTRA30.,159.99,119.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24983-Sukienka-midi-w-panterke-brazowa.html
Bluza,2024-01-14,24900,Rabat -30%. Kod: EXTRA30,,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24900-Bluza-z-dekoltem-w-serek-piaskowa.html
Jeansy,2024-01-14,22552,Rabat -30%. Kod: EXTRA30.,149.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22552-Jeansy-skinny-z-postrzepionymi-nogawkami-grafitowe.html
Spodnie,2024-01-14,25129,Rabat -30%. Kod: EXTRA30,,119.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25129-Spodnie-z-szerokimi-nogawkami-i-wiazaniem-w-talii-czarne.html
Other,2024-01-14,25114,Rabat -30%. Kod: EXTRA30.,89.99,59.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25114-Olowkowa-spodnica-piaskowa.html
Koszula,2024-01-14,25082,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25082-Koszula-z-ozdobnymi-guzikami-i-bufiastymi-rekawami-czarna.html
Koszula,2024-01-14,25083,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25083-Koszula-z-zlotymi-ozdobnymi-guzikami-i-kolnierzykiem-biala.html
Other,2024-01-14,24961,Rabat -30%. Kod: EXTRA30.,129.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24961-Rozkloszowana-spodnica-midi.html
Legginsy,2024-01-14,24951,Rabat -30%. Kod: EXTRA30.,89.99,49.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24951-Legginsy-z-rozcieciem-z-przodu-nogawek.html
Jeansy,2024-01-14,24914,Rabat -30%. Kod: EXTRA30.,159.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24914-Jeansy-boyfriend-granatowe.html
Jeansy,2024-01-14,24916,Rabat -30%. Kod: EXTRA30.,159.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24916-Jeansy-wide-leg-zapinane-na-podwojne-guziki-granatowe.html
Bluza,2024-01-14,24909,Rabat -30%. Kod: EXTRA30.,119.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24909-Bluza-z-bufiastymi-rekawami-perlowa.html
Bluza,2024-01-14,24899,Rabat -30%. Kod: EXTRA30.,139.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24899-Bluza-z-kapturem-i-dlugimi-rekawami-perlowa.html
Sukienka,2024-01-14,24697,Rabat -30%. Kod: EXTRA30.,169.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24697-Sukienka-maxi-czarna.html
Bluza,2024-01-14,25061,Rabat -30%. Kod: EXTRA30.,149.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25061-Bluza-z-kapturem-kasztanowa.html
Bluza,2024-01-14,25062,Rabat -30%. Kod: EXTRA30.,149.99,109.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-25062-Bluza-z-kapturem-i-nadrukiem.html
Bluza,2024-01-14,24911,Rabat -30%. Kod: EXTRA30,,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24911-Bluza-w-paski-z-bufaistymi-rekawami.html
Other,2024-01-14,24905,Rabat -30%. Kod: EXTRA30.,109.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24905-Gladka-bluza-z-ozdobnymi-zamkami.html
Bluza,2024-01-14,24906,Rabat -30%. Kod: EXTRA30.,109.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24906-Bluza-z-nadrukiem-ciemnobezowa.html
Bluza,2024-01-14,24907,Rabat -30%. Kod: EXTRA30.,109.99,69.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24907-Bluza-z-nadrukiem-lawendowa.html
Bluza,2024-01-14,24901,Rabat -30%. Kod: EXTRA30.,99.99,89.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24901-Bluza-z-dekoltem-w-serek-pomaranczowa.html
Bluza,2024-01-14,24902,Rabat -30%. Kod: EXTRA30.,109.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24902-Bluza-oversize-z-napisem.html
Koszula,2024-01-14,24926,Rabat -30%. Kod: EXTRA30.,129.99,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24926-Koszula-oversize-z-ozdobnymi-guzikami.html
Other,2024-01-14,24904,Rabat -30%. Kod: EXTRA30,,149.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24904-Rozpinana-bluza-z-kieszeniami.html
Bluza,2024-01-14,24897,Rabat -30%. Kod: EXTRA30,,139.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24897-Bluza-z-ozdobnymi-guzikami-perlowa.html
Koszula,2024-01-14,24843,Rabat -30%. Kod: EXTRA30.,139.99,79.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24843-Koszula-oversize-ze-zlotymi-guzikami-biala.html
Other,2024-01-14,24692,Rabat -30%. Kod: EXTRA30,,99.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24692-Gladkie-spodnie-z-wiazaniem-w-pasie-i-kieszeniami-czarne.html
Jeansy,2024-01-14,22665,Rabat -30%. Kod: EXTRA30,,139.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22665-Jeansy-paper-bag-ciemnoniebieskie.html
Other,2024-01-14,22979,Rabat -30%. Kod: EXTRA30.,39.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22979-Gladki-top-bialy.html
Other,2024-01-14,22927,Rabat -30%. Kod: EXTRA30,,44.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22927-T-shirt-z-dekoltem-w-serek-i-guzikami-bialy.html
Other,2024-01-14,22928,Rabat -30%. Kod: EXTRA30,,44.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-22928-T-shirt-z-dekoltem-w-serek-z-guzikami-czarny.html
Other,2024-01-14,24468,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24468-Zestaw-pierscionkow-z-elementami-cyrkonii.html
Other,2024-01-14,24469,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24469-Zestaw-4-pierscionkow-o-regulowanym-obwodzie.html
Other,2024-01-14,24470,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24470-Eleganckie-pierscionki-zestaw-4-sztuk.html
Other,2024-01-14,24464,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24464-Pierscionki-w-kolorze-srebrnym-zestaw-6-sztuk.html
Other,2024-01-14,24465,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24465-Pierscionki-w-kolorze-zlota-ozdobnione-cyrkoniami.html
Other,2024-01-14,24466,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24466-Zestaw-eleganckich-pierscionkow.html
Other,2024-01-14,24467,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24467-Eleganckie-pierscionki-w-kolorze-srebrnym-zestaw-3-sztuk.html
Other,2024-01-14,24460,Rabat -30%. Kod: EXTRA30.,19.99,11.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24460-Naszyjnik-w-kolorze-zlota-z-zawieszka.html
Other,2024-01-14,24461,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24461-Kaskadowy-naszyjnik-w-kolorze-srebrnym.html
Other,2024-01-14,24462,Rabat -30%. Kod: EXTRA30.,24.99,12.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24462-Zestaw-delikatnych-pierscionkow-w-kolorze-srebrnym.html
Other,2024-01-14,24463,Rabat -30%. Kod: EXTRA30.,24.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24463-Zestaw-delikatnych-pierscionkow-w-kolorze-zlota.html
Other,2024-01-14,24457,Rabat -30%. Kod: EXTRA30.,34.99,29.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24457-Kaskadowy-naszyjnik-zmijka-z-lancuszkiem.html
Other,2024-01-14,24458,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24458-Naszyjnik-z-zawieszka-w-kolorze-srebrnym.html
Other,2024-01-14,24459,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24459-Naszyjnik-z-zawieszka-z-kamienia.html
Other,2024-01-14,24454,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24454-Naszyjnik-lancuch-z-zawieszka-w-ksztalcie-gwiazdy.html
Other,2024-01-14,24455,Rabat -30%. Kod: EXTRA30.,34.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24455-Naszyjnik-w-kolorze-zlota-z-zawieszkami-w-ksztalcie-gwiazdek.html
Other,2024-01-14,24456,Rabat -30%. Kod: EXTRA30.,34.99,29.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24456-Naszyjnik-z-zawieszka-z-cyrkoniami-i-serduszkiem.html
Other,2024-01-14,24450,Rabat -30%. Kod: EXTRA30.,29.99,21.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24450-Zestaw-kolczykow-typu-wkretki-w-kolorze-zlota.html
Other,2024-01-14,24451,Rabat -30%. Kod: EXTRA30.,24.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24451-Kolczyki-kola-w-kolorze-zlotym.html
Other,2024-01-14,24452,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24452-Naszyjnik-typu-lancuch-w-kolorze-zlota.html
Other,2024-01-14,24453,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24453-Kaskadowy-naszyjnik-z-zawieszka.html
Other,2024-01-14,24447,Rabat -30%. Kod: EXTRA30,,34.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24447-Zestaw-ozdobnych-kolczykow-w-kolorze-zlota.html
Other,2024-01-14,24448,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24448-Kolczyki-kola-zestaw-3-par.html
Other,2024-01-14,24449,Rabat -30%. Kod: EXTRA30.,29.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24449-Zestaw-9-kolczykow-typu-wkretki.html
Other,2024-01-14,24444,Rabat -30%. Kod: EXTRA30.,29.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24444-Ozdobne-kolczyki-kola-z-cyrkoniami.html
Other,2024-01-14,24445,Rabat -30%. Kod: EXTRA30.,24.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24445-Ozdobne-wiszace-kolczyki-w-srebrnym-kolorze.html
Other,2024-01-14,24446,Rabat -30%. Kod: EXTRA30.,34.99,19.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24446-Elegnackie-wiszace-kolczyki.html
Other,2024-01-14,24442,Rabat -30%. Kod: EXTRA30,,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24442-Wiszace-kolczyki-okraglym-ksztalcie-koloru-zlotego.html
Other,2024-01-14,24443,Rabat -30%. Kod: EXTRA30.,29.99,21.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24443-Kolczyki-kola-z-cyrkoniami.html
Other,2024-01-14,24439,Rabat -30%. Kod: EXTRA30.,29.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24439-Eleganckie-wiszace-kolczyki-z-cyrkoniami.html
Other,2024-01-14,24440,Rabat -30%. Kod: EXTRA30.,24.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24440-Kolczyki-w-kolorze-zlota-z-zawieszka.html
Other,2024-01-14,24441,Rabat -30%. Kod: EXTRA30.,19.99,11.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24441-Kolczyki-kola-ze-skorzanymi-elementami.html
Other,2024-01-14,24436,Rabat -30%. Kod: EXTRA30.,19.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24436-Kolczyki-kola-w-kolorze-zlota.html
Other,2024-01-14,24438,Rabat -30%. Kod: EXTRA30.,24.99,14.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24438-Wiszace-kolczyki-w-kolorze-zlota.html
Other,2024-01-14,24432,Rabat -30%. Kod: EXTRA30.,39.99,24.99,"['XS', 'M', 'L', 'XL', 'XXL']",https://moodo.pl/product-pol-24432-Wiszace-kolczyki-z-cyrkoniami-koloru-zlotego.html
